player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Tremayne Anchrum Jr.,41813,G,LA,5,100.0,0,26,46.8,53.4,43.3,0,1,53,100.0,100.0,97.2,1,2,1,96,0,0,0,96,58,58,96,0,38,0
Kalif Raymond,11028,WR,DET,17,27.6,0,11,75.4,28.2,59.0,0,0,1,0.4,0.4,100.0,2,0,0,96,0,0,0,348,1,247,0,0,95,2
Zach Ertz,7816,TE,ARZ,7,32.2,0,1,50.8,29.4,49.5,0,0,2,1.1,1.5,100.0,0,0,0,95,0,0,0,295,3,203,0,0,92,124
Joshua Kelley,13750,HB,LAC,17,24.3,0,27,52.0,42.4,58.3,1,9,72,29.4,28.9,91.7,0,11,1,95,0,0,0,391,76,263,0,0,19,0
Xavier Hutchinson,122518,WR,HST,14,33.8,0,13,46.9,,59.8,0,0,0,0.0,0.0,,3,0,0,95,0,0,0,281,0,181,0,0,95,0
Ezekiel Elliott,10638,HB,NE,17,17.6,0,19,67.6,37.1,55.7,3,7,67,21.4,21.2,89.6,0,12,2,95,0,0,0,540,69,326,0,0,26,4
Equanimeous St. Brown,47967,WR,CHI,7,45.0,0,6,55.1,72.0,43.9,0,0,2,1.8,1.7,100.0,0,0,0,95,0,0,0,211,2,118,0,0,93,6
Jamaal Williams,11889,HB,NO,13,29.0,0,20,59.4,38.0,72.9,2,5,54,31.0,31.8,89.8,0,9,2,94,0,0,0,324,57,179,0,0,37,1
Easton Stick,29466,QB,LAC,5,29.4,0,27,66.8,,60.2,0,0,0,0.0,0.0,,1,0,0,94,0,0,0,320,0,208,0,0,94,0
Jimmy Graham,5619,TE,NO,13,55.0,0,20,62.5,27.0,50.1,0,0,3,3.9,3.8,100.0,1,0,0,94,0,0,0,171,3,80,0,0,91,105
Nick Vannett,10728,TE,LAC,8,75.2,0,27,42.9,73.8,44.4,0,0,14,31.8,31.1,100.0,0,0,0,94,0,0,0,125,14,45,0,0,80,102
Irv Smith Jr.,42060,TE,CIN,12,28.2,0,7,44.2,53.6,53.8,0,1,6,2.6,2.5,91.7,1,1,0,93,0,0,0,330,6,243,0,0,87,177
Jordan Meredith,60235,G,LV,8,100.0,0,23,60.5,56.7,60.1,1,1,55,100.0,100.0,98.2,0,2,0,93,0,86,0,93,56,56,6,0,37,0
Peyton Hendershot,60915,TE,DAL,8,58.5,0,9,44.1,85.1,56.9,0,0,8,11.1,12.2,100.0,2,0,0,93,0,0,0,159,9,74,0,0,84,99
Najee Harris,57121,HB,PIT,17,16.4,0,25,78.1,58.3,56.7,0,5,48,19.4,18.5,92.7,0,6,1,93,0,0,0,568,49,265,0,0,44,4
Christian McCaffrey,11763,HB,SF,16,11.5,1,28,90.6,24.6,34.9,0,6,40,8.8,9.1,92.5,2,6,0,93,0,0,0,812,44,484,0,0,49,16
Taysom Hill,12112,TE,NO,16,21.9,0,20,75.3,60.1,57.3,0,0,4,1.6,1.6,100.0,0,0,0,93,0,0,0,425,4,256,0,0,89,80
Devin Singletary,40485,HB,HST,17,14.6,0,13,70.8,31.0,80.2,1,2,58,16.6,16.8,90.5,0,7,4,92,0,0,0,630,64,380,0,0,28,0
Elijah Higgins,98027,TE,ARZ,11,48.2,0,1,63.6,68.4,51.1,0,0,1,1.1,1.0,100.0,2,0,0,92,0,0,0,191,1,100,0,1,91,107
Hunter Renfrow,47509,WR,LV,17,25.3,0,23,48.6,,31.3,0,0,0,0.0,0.0,,0,0,0,92,0,0,0,363,0,271,0,0,92,0
Nick Bawden,27413,FB,NYJ,16,70.0,0,22,50.8,55.3,50.8,0,2,21,37.5,37.3,95.2,1,2,0,91,0,0,0,130,22,59,0,0,69,11
Alvin Kamara,11822,HB,NO,13,16.3,0,20,74.1,19.2,55.7,3,6,61,18.5,18.7,92.6,0,9,0,91,0,0,0,558,65,347,0,0,26,1
Dan Skipper,12307,G,DET,11,90.1,0,11,66.9,76.9,71.2,1,1,30,76.9,77.3,96.7,1,2,0,91,0,25,0,101,34,44,0,22,57,48
Shane Lemieux,28149,G,NYG,2,100.0,0,21,34.3,26.1,39.3,0,5,63,100.0,100.0,94.4,0,6,1,91,0,90,0,91,67,67,0,0,24,0
Dan Feeney,11826,C,CHI,4,100.0,0,6,44.8,44.8,45.7,0,2,37,100.0,100.0,94.6,1,3,1,90,90,0,0,90,40,40,0,0,50,0
Zack Moss,40341,HB,IND,14,16.9,0,14,66.9,60.4,57.4,0,4,68,22.6,21.8,97.1,0,4,0,90,0,0,0,531,70,321,0,0,20,0
Javonte Williams,77803,HB,DEN,16,18.1,0,10,63.3,27.8,57.6,1,4,43,20.2,21.0,94.2,1,5,0,89,0,0,0,493,48,229,0,0,41,4
Eric Saubert,11929,TE,HST,8,75.4,0,13,52.2,34.2,63.6,0,3,12,31.6,29.3,87.5,1,3,0,89,0,0,0,118,12,41,0,0,77,112
Tre Tucker,101106,WR,LV,16,26.3,0,23,65.2,,59.7,0,0,0,0.0,0.0,,1,0,0,88,0,0,0,334,0,236,0,0,88,0
Kenny Yeboah,42196,TE,NYJ,5,70.2,0,22,57.0,54.8,60.8,0,1,8,18.6,17.8,93.7,0,1,0,87,0,0,0,124,8,45,0,0,79,103
Miles Boykin,48209,WR,PIT,16,71.1,0,25,51.1,68.5,53.4,0,0,1,3.0,2.8,100.0,1,0,0,86,0,0,0,121,1,36,0,0,85,5
Adam Prentice,35639,FB,NO,13,68.8,1,20,38.1,33.9,43.1,0,0,9,19.6,19.6,100.0,1,0,0,86,0,0,0,125,9,46,0,0,77,11
Brian Robinson,57120,HB,WAS,15,17.3,0,32,75.3,62.0,65.5,1,5,63,22.3,22.8,93.7,0,7,1,86,0,0,0,496,68,298,0,0,18,2
Matt Nelson,48584,T,DET,3,100.0,0,11,58.0,71.6,53.9,1,1,47,100.0,100.0,97.9,1,2,0,85,0,0,0,85,49,49,0,84,36,1
AJ Dillon,57165,HB,GB,15,17.2,0,12,75.7,56.0,56.6,1,3,55,20.4,20.8,94.5,0,5,1,85,0,0,0,494,60,289,0,0,25,9
Austin Ekeler,12164,HB,LAC,14,13.4,0,27,60.2,29.3,36.6,1,6,50,12.6,13.4,91.0,0,8,1,84,0,0,0,628,56,418,0,0,28,0
Daniel Jones,39395,QB,NYG,6,25.5,0,21,63.0,,60.0,0,0,0,0.0,0.0,,0,0,0,83,0,0,0,326,0,221,0,0,83,0
Chris Glaser,62780,G,NYJ,3,100.0,0,22,45.5,59.5,52.6,0,1,46,100.0,100.0,96.7,2,2,1,83,29,0,0,83,51,51,54,0,32,0
Jerome Ford,83601,HB,CLV,17,13.0,0,8,68.9,63.2,67.1,0,3,58,15.5,15.0,95.7,0,4,1,82,0,0,0,629,60,401,0,0,22,35
Breece Hall,97636,HB,NYJ,17,12.3,0,22,82.4,53.9,57.4,0,2,49,12.7,13.7,98.0,0,2,0,82,0,0,0,665,56,410,0,0,26,15
David Bell,97989,WR,CLV,15,36.9,0,8,61.5,68.7,50.2,0,0,3,2.2,2.1,100.0,0,0,0,80,0,0,0,217,3,140,0,0,77,4
Nick Allegretti,39268,G,KC,7,100.0,0,16,68.7,75.7,64.9,0,1,47,100.0,100.0,98.9,0,1,0,80,65,0,0,80,47,47,11,0,33,3
Tyquan Thornton,78092,WR,NE,9,35.7,0,19,57.6,,65.9,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,224,0,141,0,0,80,1
Marvin Jones Jr.,7158,WR,DET,6,44.4,0,11,43.8,72.7,43.3,0,0,2,2.1,2.0,100.0,0,0,0,79,0,0,0,178,2,101,0,0,77,0
Derrick Henry,10679,HB,TEN,17,14.0,0,31,90.2,79.5,58.0,0,0,46,20.6,20.1,97.8,0,1,1,78,0,0,0,556,48,239,0,0,30,0
Antonio Gibson,78050,HB,WAS,16,16.3,0,32,66.6,71.9,59.7,1,3,66,17.2,17.8,92.4,1,7,3,77,0,0,0,473,72,404,0,0,5,7
Justin McCray,9234,G,CAR,3,100.0,0,5,41.0,39.5,49.2,0,3,38,100.0,100.0,96.1,2,3,0,77,0,73,0,77,41,41,4,0,36,0
Brady Christensen,51985,G,CAR,1,100.0,0,5,56.7,51.4,57.5,0,4,42,100.0,100.0,95.2,0,4,0,77,0,77,0,77,46,46,0,0,31,0
Zach Charbonnet,97630,HB,SEA,16,16.2,1,29,69.7,61.1,27.3,0,4,59,17.8,18.5,94.9,2,5,1,77,0,0,0,475,65,351,0,0,12,7
Chase Claypool,42312,WR,MIA,10,39.7,0,17,55.4,70.4,47.5,0,0,2,1.7,1.7,100.0,2,0,0,77,0,0,0,194,2,119,0,0,75,0
Reggie Gilliam,40951,FB,BUF,16,76.8,0,4,61.9,61.5,70.3,0,1,9,28.1,28.1,94.4,1,1,0,76,0,0,0,99,9,32,0,0,67,37
Cody Ford,39805,G,CIN,12,97.4,0,7,53.9,41.5,58.1,0,2,30,93.8,93.9,96.7,0,2,0,76,0,0,18,78,31,33,21,0,45,38
Payne Durham,84037,TE,TB,13,58.6,0,30,57.3,69.2,52.0,0,1,10,16.1,18.5,95.0,0,1,0,75,0,0,0,128,12,65,0,0,63,82
Dyami Brown,77986,WR,WAS,17,29.5,0,32,59.0,,63.1,0,0,0,0.0,0.0,,1,0,0,75,0,0,0,254,0,178,0,0,75,1
Quinn Bailey,46669,G,DEN,15,97.4,0,10,42.0,79.3,42.5,0,0,11,84.6,86.7,100.0,1,0,0,75,0,5,0,77,13,15,0,1,62,70
Latavius Murray,7962,HB,BUF,16,21.4,0,4,64.9,59.6,57.5,1,5,44,19.6,18.3,90.9,1,7,1,75,0,0,0,351,44,241,0,0,31,1
Isiah Pacheco,83747,HB,KC,14,13.0,0,16,82.3,62.8,60.7,1,4,54,16.8,16.5,95.4,1,5,0,74,0,0,0,568,56,340,0,0,18,5
Brett Toth,46848,G,CAR,1,100.0,0,5,44.1,32.3,49.0,0,3,38,100.0,100.0,93.4,1,4,1,74,0,61,0,74,44,44,13,0,30,0
Hayden Hurst,47294,TE,CAR,9,23.3,0,5,44.7,78.7,28.3,0,0,5,2.2,2.0,100.0,2,0,0,74,0,0,0,318,5,249,0,0,69,157
Dorian Thompson-Robinson,83574,QB,CLV,8,34.1,0,8,49.3,,60.8,0,0,0,0.0,0.0,,1,0,0,73,0,0,0,214,0,132,0,0,73,1
Ty Chandler,62942,HB,MIN,14,23.7,0,18,76.3,49.3,59.5,2,3,60,33.0,32.1,89.2,0,9,4,73,0,0,0,308,62,193,0,0,11,5
Ray-Ray McCloud III,47895,WR,SF,11,34.4,0,28,63.1,,76.5,0,0,0,0.0,0.0,,0,0,0,72,0,0,0,209,0,134,0,0,72,0
Byron Pringle,42345,WR,WAS,16,39.3,0,32,67.9,61.6,57.7,0,0,1,1.0,0.9,100.0,1,0,0,72,0,0,0,183,1,112,0,0,71,2
Samaje Perine,11869,HB,DEN,17,20.0,0,10,71.3,31.1,59.3,3,3,52,19.5,18.8,90.4,0,8,2,72,0,0,0,360,54,287,0,0,18,3
Grant Calcaterra,60997,TE,PHI,13,60.5,0,24,64.2,65.9,60.3,0,0,8,14.5,14.5,100.0,0,0,0,72,0,0,0,119,8,55,0,0,64,74
Jake Andrews,81868,G,NE,2,100.0,0,19,53.0,34.2,60.8,0,4,47,100.0,100.0,95.7,0,4,0,71,0,71,0,71,47,47,0,0,24,0
Tyler Steen,81921,G,PHI,4,100.0,0,24,53.2,21.9,64.1,1,5,39,100.0,100.0,92.3,0,6,0,71,0,3,0,71,42,42,68,0,29,0
Jalen Guyton,34164,WR,LAC,8,27.5,0,27,49.6,,30.6,0,0,0,0.0,0.0,,0,0,0,70,0,0,0,255,0,185,0,0,70,6
Kion Smith,136103,T,MIA,5,100.0,0,17,60.3,86.1,56.9,0,0,21,100.0,100.0,100.0,1,0,0,70,0,0,54,70,22,22,0,16,48,0
Julio Jones,6158,WR,PHI,11,30.2,0,24,57.5,,66.7,0,0,0,0.0,0.0,,0,0,0,70,0,0,0,232,0,162,0,0,70,0
Khalil Herbert,41668,HB,CHI,12,19.7,0,6,77.9,53.3,45.8,0,3,29,16.6,16.9,94.8,0,3,0,70,0,0,0,356,31,183,0,0,39,1
James Cook,83666,HB,BUF,17,10.9,0,4,71.8,23.8,56.5,1,7,34,9.9,10.4,88.2,0,8,0,69,0,0,0,633,38,364,0,0,31,0
Raheem Mostert,9783,HB,MIA,15,12.3,0,17,85.8,65.5,59.1,1,2,29,10.2,10.9,94.8,1,3,0,68,0,0,0,555,33,302,0,0,35,2
Sean McKeon,42266,TE,DAL,9,67.0,0,9,54.8,79.2,61.8,0,0,10,24.4,23.3,100.0,2,0,0,67,0,0,0,100,10,43,0,0,57,84
Rhamondre Stevenson,98689,HB,NE,12,13.8,0,19,71.3,72.7,29.3,0,3,48,16.1,16.2,94.8,0,4,1,67,0,0,0,484,50,308,0,0,17,0
Robbie Chosen,11254,WR,MIA,9,48.9,0,17,64.5,,47.4,0,0,0,0.0,0.0,,1,0,0,66,0,0,0,135,0,69,0,0,66,1
Jahmyr Gibbs,122474,HB,DET,15,11.1,0,11,74.5,23.6,56.9,1,9,38,10.6,10.0,86.8,0,10,0,66,0,0,0,597,38,381,0,0,28,0
Matt Breida,12271,HB,NYG,17,22.5,0,21,52.4,63.3,56.5,0,4,32,17.2,17.7,93.7,0,4,0,65,0,0,0,289,36,203,0,0,29,8
Nick Mullens,12282,QB,MIN,5,26.7,0,18,57.7,,60.3,0,0,0,0.0,0.0,,5,0,0,65,0,0,0,243,0,173,0,0,65,0
Devin Duvernay,40006,WR,BLT,11,47.1,1,3,51.4,,68.7,0,0,0,0.0,0.0,,1,0,0,64,0,0,0,136,0,68,0,0,64,1
Mike Caliendo,41446,G,KC,2,100.0,0,16,45.1,28.1,51.3,0,3,35,100.0,100.0,92.9,0,4,1,64,0,57,0,64,35,35,7,0,29,0
Kenneth Walker III,97199,HB,SEA,15,12.6,0,29,83.5,40.7,58.7,0,3,44,18.0,17.7,96.6,2,3,0,63,0,0,0,499,47,265,0,0,16,5
Tucker Fisk,52286,TE,ATL,6,87.5,0,2,52.0,54.7,50.9,0,1,12,57.1,59.1,95.8,0,1,0,63,0,0,0,72,13,22,0,0,50,10
Emari Demercado,77763,HB,ARZ,14,21.4,0,1,73.4,74.7,40.7,0,0,45,21.6,21.4,100.0,0,0,0,63,0,0,0,294,47,220,0,0,16,0
Kyle Hinton,83163,G,ATL,4,100.0,0,2,59.8,79.2,54.5,0,0,27,100.0,100.0,100.0,0,0,0,63,0,1,0,63,28,28,62,0,35,0
David Montgomery,45719,HB,DET,14,13.5,0,11,80.0,41.5,60.0,0,7,46,22.1,23.0,92.4,1,7,0,61,0,0,0,453,51,222,0,0,10,0
John Ojukwu,58530,T,TEN,3,92.4,0,31,64.4,50.0,65.4,1,1,11,68.8,72.2,81.8,0,3,1,61,0,0,1,66,13,18,0,0,48,65
Mitch Trubisky,11757,QB,PIT,5,30.2,0,25,43.3,,60.0,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,202,0,133,0,0,61,0
Patrick Taylor,40448,HB,GB,11,26.5,1,12,62.1,61.1,75.7,1,2,40,23.5,24.9,93.7,1,4,1,60,0,0,0,226,44,177,0,0,16,11
David Moore,11981,WR,TB,7,56.2,0,30,66.6,52.8,60.1,0,1,1,2.3,2.1,50.0,1,1,0,59,0,0,0,105,1,47,0,0,58,2
Lucas Niang,47004,T,KC,3,100.0,1,16,47.4,56.5,48.4,1,3,35,100.0,100.0,94.3,1,4,0,59,0,0,0,59,36,36,0,57,23,1
Rakim Jarrett,129519,WR,TB,10,50.4,1,30,55.9,,57.7,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,115,0,56,0,0,58,1
D.J. Montgomery,55003,WR,IND,7,46.8,0,14,60.6,,70.7,0,0,0,0.0,0.0,,0,0,0,58,0,0,0,124,0,66,0,0,58,0
D'Onta Foreman,11844,HB,CHI,9,21.3,0,6,74.0,29.5,57.2,1,5,26,21.3,22.7,88.5,1,6,0,57,0,0,0,267,29,128,0,0,28,0
Tyler Vrabel,77343,T,ATL,1,100.0,0,2,68.1,71.6,62.1,0,0,33,100.0,100.0,100.0,0,0,0,57,0,0,54,57,37,37,0,0,20,3
Luke Wypler,129764,G,CLV,2,100.0,0,8,64.6,54.5,65.9,1,1,34,100.0,100.0,97.1,0,2,0,57,19,0,0,57,34,34,35,0,23,1
Bo Melton,61610,WR,GB,5,41.0,0,12,88.1,,76.2,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,139,0,79,0,0,57,1
Parris Campbell,47940,WR,NYG,11,27.5,0,21,51.4,67.1,62.5,0,0,0,0.0,0.7,,0,0,0,57,0,0,0,207,1,151,0,0,56,6
Chris Conley,9509,WR,SF,8,51.8,0,28,60.6,,73.5,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,110,0,53,0,0,57,1
Trent Taylor,11932,WR,CHI,14,46.3,0,6,51.8,62.4,53.8,0,0,1,1.6,1.5,100.0,0,0,0,56,0,0,0,121,1,65,0,0,55,0
Kadarius Toney,61245,WR,KC,13,24.5,0,16,62.5,,62.9,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,229,0,161,0,0,56,1
Derius Davis,78196,WR,LAC,16,37.6,0,27,60.5,,43.0,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,149,0,80,0,0,56,0
Tyler Allgeier,83639,HB,ATL,17,15.6,0,2,82.6,90.3,43.4,0,0,30,21.7,21.9,100.0,0,0,0,56,0,0,0,358,32,146,0,0,24,5
David Bakhtiari,7891,T,GB,1,100.0,0,12,78.3,89.9,68.6,0,0,30,100.0,100.0,100.0,0,0,0,55,0,0,55,55,30,30,0,0,25,0
Leroy Watson,98723,T,CLV,4,100.0,0,8,50.3,47.0,51.0,0,0,28,100.0,100.0,100.0,0,0,0,55,0,0,32,55,28,28,0,12,27,11
Ross Dwelley,20994,TE,SF,12,72.4,0,28,52.8,69.6,49.2,0,0,1,4.5,4.5,100.0,0,0,0,55,0,0,0,76,1,22,0,0,54,55
Ihmir Smith-Marsette,61324,WR,CAR,13,44.7,0,5,63.6,,69.4,0,0,0,0.0,0.0,,3,0,0,55,0,0,0,123,0,60,0,0,55,0
Kareem Hunt,11841,HB,CLV,15,16.2,0,8,68.7,53.6,65.3,0,1,35,20.6,20.7,95.7,0,2,1,55,0,0,0,339,38,184,0,0,17,22
Tre' McKitty,60896,TE,LAC,6,83.1,1,27,30.4,57.2,39.1,0,0,11,55.0,52.2,100.0,2,0,0,54,0,0,0,65,12,23,0,0,42,50
Cole Turner,84330,TE,WAS,12,38.0,0,32,64.7,17.1,68.3,0,1,1,1.2,2.2,50.0,0,1,0,54,0,0,0,142,2,90,0,0,52,67
Isaiah McKenzie,11927,WR,IND,13,46.2,0,14,64.7,,59.4,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,117,0,61,0,0,54,0
Jerick McKinnon,8731,HB,KC,12,20.1,0,16,63.0,60.7,43.9,0,3,34,16.3,16.7,95.6,0,3,0,53,0,0,0,264,38,228,0,0,15,16
Parker Washington,129799,WR,JAX,9,22.2,0,15,51.1,,29.4,0,0,0,0.0,0.0,,0,0,0,53,0,0,0,239,0,186,0,0,53,1
Sam Darnold,29048,QB,SF,10,40.8,0,28,66.0,,60.0,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,130,0,59,0,0,53,0
Mike Williams,11762,WR,LAC,3,31.7,0,27,74.6,,75.0,0,0,0,0.0,0.0,,0,0,0,53,0,0,0,167,0,113,0,0,53,1
Cole Van Lanen,41583,T,JAX,2,100.0,0,15,51.8,45.5,59.5,1,5,45,100.0,100.0,93.3,0,6,0,53,0,0,0,53,50,50,0,53,3,0
Drew Lock,39517,QB,SEA,4,35.9,0,29,61.3,,60.0,0,0,0,0.0,0.0,,3,0,0,52,0,0,0,145,0,91,0,0,52,0
Randall Cobb,6216,WR,NYJ,11,24.8,0,22,47.6,,31.1,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,210,0,158,0,0,52,1
Elijah Cooks,61501,WR,JAX,9,48.1,0,15,53.0,,46.6,0,0,0,0.0,0.0,,1,0,0,52,0,0,0,108,0,56,0,0,52,0
Justyn Ross,78021,WR,KC,10,37.5,0,16,48.8,,36.1,0,0,0,0.0,0.0,,1,0,0,51,0,0,0,136,0,85,0,0,51,0
Ameer Abdullah,9487,HB,LV,17,23.3,0,23,55.5,17.7,60.0,1,7,46,24.6,24.2,87.0,0,10,2,50,0,0,0,215,48,198,0,0,2,1
Samori Toure,25276,WR,GB,11,36.0,0,12,60.6,,64.6,0,0,0,0.0,0.0,,1,0,0,50,0,0,0,139,0,89,0,0,50,5
Antoine Green,77985,WR,DET,9,46.2,0,11,53.7,,83.3,0,0,0,0.0,0.0,,0,0,0,49,0,0,0,106,0,57,0,0,49,0
Anthony Richardson,124393,QB,IND,4,27.7,0,14,52.2,,60.0,0,0,0,0.0,0.0,,1,0,0,48,0,0,0,173,0,107,0,0,48,0
Foster Sarell,52272,T,LAC,7,100.0,0,27,48.0,51.6,45.9,0,2,25,100.0,100.0,96.0,0,2,0,48,0,0,0,48,25,25,0,38,23,10
DeAndre Carter,9859,WR,LV,16,47.1,0,23,50.2,65.7,38.7,0,0,1,2.0,1.9,100.0,0,0,0,48,0,0,0,102,1,52,0,0,47,1
Tank Bigsby,123974,HB,JAX,16,33.6,1,15,52.3,32.1,67.2,1,1,17,30.4,30.0,94.1,1,2,0,47,0,0,0,140,18,60,0,0,29,0
Jarrett Stidham,13725,QB,DEN,3,35.1,0,10,55.5,,60.3,0,0,0,0.0,0.0,,1,0,0,47,0,0,0,134,0,81,0,0,47,0
Jalen Mayfield,81725,G,NYG,2,100.0,0,21,26.1,0.0,39.4,0,5,30,100.0,100.0,91.7,2,5,0,47,0,0,0,47,32,32,46,0,15,1
Lawrence Cager,34914,TE,NYG,9,45.5,0,21,58.2,72.2,65.0,0,0,7,12.5,12.7,100.0,0,0,0,46,0,0,0,101,8,63,0,0,38,56
Ryan Van Demark,55113,T,BUF,9,100.0,0,4,60.2,27.2,64.4,1,0,7,100.0,100.0,92.9,0,1,0,46,0,0,43,46,7,7,0,3,39,0
Miles Sanders,40555,HB,CAR,16,11.3,0,5,60.8,23.3,63.9,0,5,38,15.3,14.3,85.5,0,8,3,46,0,0,0,406,38,265,0,0,8,0
Olisaemeka Udoh,28394,T,MIN,2,100.0,0,18,52.4,49.8,50.5,1,1,36,100.0,100.0,94.4,0,3,1,45,0,0,45,45,37,37,0,0,8,0
Riley Reiff,7029,G,NE,1,100.0,0,19,60.0,63.4,57.0,0,1,27,100.0,100.0,98.1,0,1,0,45,0,13,0,45,29,29,32,0,16,0
Sterling Shepard,10674,WR,NYG,15,31.7,0,21,50.1,,34.4,0,0,0,0.0,0.0,,0,0,0,45,0,0,0,142,0,97,0,0,45,4
Parker Hesse,48369,TE,ATL,3,91.7,0,2,48.4,70.9,50.9,0,0,2,33.3,33.3,100.0,0,0,0,44,0,0,0,48,2,6,0,0,42,33
Rico Dowdle,40693,HB,DAL,16,17.4,0,9,65.6,36.4,60.1,0,3,16,13.0,14.3,90.6,0,3,0,43,0,0,0,247,19,133,0,0,24,2
Case Keenum,7323,QB,HST,2,38.1,0,13,44.8,,60.0,0,0,0,0.0,0.0,,1,0,0,43,0,0,0,113,0,68,0,0,43,0
Jamison Crowder,9538,WR,WAS,12,30.9,0,32,70.5,,51.4,0,0,0,0.0,0.0,,0,0,0,43,0,0,0,139,0,96,0,0,43,0
Mecole Hardman Jr.,42683,WR,KC,10,28.3,0,16,64.1,,59.7,0,0,0,0.0,0.0,,0,0,0,43,0,0,0,152,0,108,0,0,43,2
Trayveon Williams,45775,HB,CIN,17,27.6,0,7,58.9,75.1,52.5,1,1,23,19.3,21.6,91.3,0,3,1,43,0,0,0,156,27,125,0,0,16,7
Royce Freeman,45747,HB,LA,9,20.3,0,26,74.3,67.6,78.9,0,2,24,23.5,25.2,95.8,0,2,0,42,0,0,0,207,30,119,0,0,12,0
Matt Pryor,46647,T,SF,6,100.0,0,28,88.5,80.8,87.7,0,0,13,100.0,100.0,100.0,0,0,0,42,0,11,5,42,14,14,0,26,28,0
Brycen Hopkins,47338,TE,LA,15,44.2,0,26,68.0,56.7,54.5,0,0,4,7.3,7.0,100.0,1,0,0,42,0,0,0,95,4,57,0,0,38,61
D'Ernest Johnson,45734,HB,JAX,17,21.5,0,15,57.5,43.7,52.5,1,2,30,21.7,21.7,95.0,0,3,0,42,0,0,0,195,31,143,0,0,11,0
KaVontae Turpin,47658,WR,DAL,16,30.0,0,9,70.3,66.2,57.0,0,0,1,1.2,1.1,100.0,1,0,0,42,0,0,0,140,1,89,0,0,41,0
Jalen Brooks,111284,WR,DAL,7,54.5,0,9,65.1,,74.7,0,0,0,0.0,0.0,,0,0,0,42,0,0,0,77,0,35,0,0,42,0
Rodney Williams,63718,TE,PIT,12,74.5,0,25,45.9,66.3,62.6,0,0,1,6.7,6.7,100.0,0,0,0,41,0,0,0,55,1,15,0,0,40,50
C.J. Beathard,11859,QB,JAX,7,35.4,0,15,71.5,,60.0,0,0,0,0.0,0.0,,0,0,0,40,0,0,0,113,0,68,0,0,40,0
Jamal Agnew,11920,WR,JAX,11,20.0,0,15,59.9,,76.6,0,0,0,0.0,0.0,,3,0,0,40,0,0,0,200,0,156,0,0,40,0
Dalvin Cook,11796,HB,NYJ,15,19.8,0,22,54.3,61.0,60.0,1,0,31,25.8,26.0,91.9,0,3,2,40,0,0,0,202,33,127,0,0,7,5
Asim Richards,99674,T,DAL,5,100.0,0,9,64.8,63.9,63.0,0,1,15,100.0,100.0,96.7,0,1,0,40,0,5,27,40,16,16,7,0,24,0
Luke Wattenberg,41024,G,DEN,4,100.0,0,10,57.9,33.0,61.7,0,2,17,100.0,100.0,94.1,0,2,0,39,3,0,0,39,17,17,35,0,22,0
Mike White,46453,QB,MIA,6,73.6,0,17,52.5,,60.0,0,0,0,0.0,0.0,,0,0,0,39,0,0,0,53,0,6,0,0,39,0
Marquise Goodwin,7859,WR,CLV,12,32.0,0,8,51.3,,58.9,0,0,0,0.0,0.0,,0,0,0,39,0,0,0,122,0,79,0,0,39,0
Austin Deculus,59821,T,NYJ,2,100.0,0,22,62.7,53.6,64.6,3,0,18,100.0,100.0,91.7,0,3,0,39,0,0,38,39,22,22,0,0,17,1
Stephen Sullivan,40411,TE,CAR,11,22.2,0,5,60.9,73.7,49.8,0,0,3,2.3,2.2,100.0,0,0,0,38,0,0,0,171,3,136,0,0,35,48
Aaron Jones,11937,HB,GB,11,10.7,0,12,76.1,61.0,58.7,1,0,18,9.7,9.9,97.2,0,1,0,38,0,0,0,354,19,191,0,0,19,12
Tylan Wallace,61577,WR,BLT,9,58.5,0,3,57.0,,55.7,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,65,0,27,0,0,38,1
Hunter Long,60859,TE,LA,3,65.5,1,26,58.1,65.2,67.3,0,0,4,17.4,17.4,100.0,1,0,0,36,0,0,0,55,4,23,0,0,32,45
Dameon Pierce,83659,HB,HST,13,12.1,0,13,66.6,87.8,55.1,0,0,23,17.2,17.1,100.0,0,0,0,36,0,0,0,298,24,140,0,0,12,0
Josh Sills,41748,G,IND,7,100.0,0,14,59.0,48.8,59.9,0,1,13,100.0,100.0,96.2,0,1,0,36,0,7,0,36,13,13,19,3,23,7
