player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Logan Zschernitz,100262,C,N ILLINOIS,3,98.9,0,254,67.0,73.5,69.0,0,0,21,95.5,95.5,100.0,1,0,0,87,0,18,0,88,21,22,35,0,66,35
Isaiah Alston,121550,WR,ARMY,4,54.0,0,114,68.6,,61.7,0,0,0,0.0,0.0,,0,0,0,87,0,0,0,161,0,74,0,0,87,1
Phillippe Wesley II,146143,WR,S DIEGO ST,9,38.7,0,284,55.4,61.0,50.8,0,0,1,0.8,0.7,100.0,0,0,0,86,0,0,0,222,1,137,0,0,85,5
Dylan Wright,99209,WR,TCU,6,38.7,0,305,59.5,,52.3,0,0,0,0.0,0.0,,2,0,0,86,0,0,0,222,0,136,0,0,86,0
Carlos Hernandez,174167,WR,WASH STATE,12,29.5,0,341,59.1,,48.3,0,0,0,0.0,0.0,,2,0,0,86,0,0,0,292,0,206,0,0,86,1
Ahmarean Brown,97164,WR,S CAROLINA,9,27.8,0,289,61.5,,70.6,0,0,0,0.0,0.0,,0,0,0,86,0,0,0,309,0,221,0,0,86,0
Jayson Raines,146361,WR,STANFORD,12,54.1,0,300,54.3,,61.8,0,0,0,0.0,0.0,,0,0,0,86,0,0,0,159,0,73,0,0,86,6
Landon Parker,88746,WR,TROY,11,48.3,0,318,64.5,,59.7,0,0,0,0.0,0.0,,0,0,0,86,0,0,0,178,0,92,0,0,86,1
Evan Prater,123576,WR,CINCINNATI,11,50.0,0,138,66.6,,58.0,0,0,0,0.0,0.0,,0,0,0,86,1,0,1,172,0,84,0,0,86,3
Sedrick Alexander,172605,HB,VANDERBILT,12,25.1,0,333,71.1,63.2,69.2,0,0,43,22.1,22.2,100.0,0,0,0,86,0,0,0,342,45,203,0,0,41,0
Ethan Crawford,173571,QB,SO MISS,6,50.0,0,296,62.9,62.2,60.2,0,0,1,1.8,1.7,100.0,0,0,0,86,0,0,0,172,1,60,0,0,85,0
Nolan Matthews-Harris,98433,TE,SMU,12,63.2,0,287,45.1,51.2,40.4,0,0,18,27.3,27.5,94.4,1,1,1,86,0,0,2,136,19,69,0,1,67,60
Kenan Christon,100601,HB,S DIEGO ST,12,23.8,0,284,66.8,38.0,49.8,0,6,41,19.2,18.9,90.2,1,7,1,86,0,0,0,362,42,222,0,0,44,1
Davon Booth,174754,HB,UTAH ST,11,26.3,0,329,82.4,38.1,75.5,3,3,60,33.1,34.7,93.3,0,7,1,86,0,0,0,327,66,190,0,0,20,0
Liam Clifford,145089,WR,PENN STATE,11,42.5,0,266,63.1,,71.0,0,0,0,0.0,0.0,,0,0,0,85,0,0,0,200,0,115,0,0,85,0
Anthony Grant,77701,HB,NEBRASKA,11,33.7,0,238,62.3,43.0,52.6,0,2,20,25.0,25.3,95.0,1,2,0,85,0,0,0,252,21,83,0,0,64,0
Kyre Duplessis,147082,WR,COAST CAR,12,40.3,0,141,65.9,,60.5,0,0,0,0.0,0.0,,1,0,0,85,0,0,0,211,0,125,0,0,85,0
Isaiah Woullard,57305,HB,LA MONROE,12,26.6,0,209,68.5,56.2,63.3,1,2,52,28.4,28.8,93.3,0,5,2,85,0,0,0,320,55,191,0,0,30,0
J.J. Sparkman,123158,WR,TEXAS TECH,12,63.9,0,315,53.9,,76.7,0,0,0,0.0,0.0,,0,0,0,85,0,0,0,133,0,48,0,0,85,2
TJ Harden,162457,HB,UCLA,12,21.6,0,324,69.8,36.9,45.9,1,5,52,24.0,24.2,92.3,0,7,1,85,0,0,0,394,55,227,0,0,30,0
Jimmy Valsin III,146336,WR,OREGON ST,10,60.4,0,265,69.0,,60.8,0,0,0,0.0,0.0,,0,0,0,84,0,0,0,139,0,55,0,0,84,0
Jayden de Laura,131928,QB,ARIZONA,7,34.6,0,109,77.6,,60.0,0,0,0,0.0,0.0,,2,0,0,84,0,0,0,243,0,152,0,0,84,0
Marcellus Johnson,77529,G,MISSOURI,6,100.0,0,229,67.6,85.5,67.3,0,0,26,100.0,100.0,100.0,1,0,0,84,0,0,1,84,28,28,35,32,56,16
Drew Donley,144218,WR,TEXAS ST,5,40.0,0,314,62.5,,53.8,0,0,0,0.0,0.0,,0,0,0,84,0,0,0,210,0,126,0,0,84,0
Ayo Adeyi,145320,HB,N TEXAS,12,21.7,0,251,83.9,28.5,61.0,0,4,55,26.8,27.3,90.9,1,7,3,84,0,0,0,387,59,216,0,0,25,0
Emmett Johnson,156473,HB,NEBRASKA,9,28.6,0,238,65.7,30.2,47.5,0,4,40,26.0,25.3,95.0,0,4,0,84,0,0,0,294,41,162,0,0,43,0
Malik Williams,128441,T,S JOSE ST,10,100.0,0,285,65.9,62.8,65.3,1,2,39,100.0,100.0,96.2,0,3,0,83,0,0,0,83,42,42,30,53,41,0
Tanner Arkin,146008,TE,ILLINOIS,11,63.8,0,187,47.3,75.0,51.5,0,0,11,19.6,21.7,100.0,0,0,0,83,0,0,0,130,13,60,0,0,70,89
Nathan Kent,162558,WR,NAVY,9,44.9,0,237,54.6,,54.8,0,0,0,0.0,0.0,,1,0,0,83,0,0,0,185,0,102,0,0,83,13
Trey Phillippi,129860,TE,RICE,12,92.2,0,275,68.0,68.7,67.8,0,1,14,66.7,66.7,96.4,0,1,0,83,0,0,0,90,14,21,0,0,69,89
Caleb Johnson,147480,T,SMU,6,100.0,0,287,69.7,64.1,67.9,0,2,24,100.0,100.0,95.8,0,2,0,83,0,0,0,83,24,24,0,83,59,0
Tate Williams,144519,T,BAYLOR,2,100.0,0,118,43.0,48.8,44.8,1,4,50,100.0,100.0,95.0,4,5,0,83,0,0,0,83,54,54,0,83,29,0
Jermaine Brown Jr.,97084,HB,UAB,12,16.6,0,321,82.9,42.0,72.7,0,2,35,12.2,12.5,94.3,1,3,1,83,0,0,0,499,37,296,0,0,46,0
Robert Wright Jr.,174210,T,GA SOUTHRN,3,100.0,0,174,82.4,84.5,77.3,0,2,57,100.0,100.0,98.2,0,2,0,83,0,0,0,83,58,58,0,83,25,0
Howard Sampson,156612,T,N TEXAS,2,100.0,0,251,68.0,54.1,70.8,0,3,40,100.0,100.0,91.2,0,5,2,83,0,0,83,83,43,43,0,0,40,0
Chad Lindberg,124029,T,GEORGIA,10,98.8,0,173,53.2,80.2,47.3,0,0,28,96.6,96.7,100.0,0,0,0,83,0,0,0,84,29,30,19,47,54,18
Chandler Fields,97286,QB,LA LAFAYET,6,35.0,0,207,77.2,,60.0,0,0,0,0.0,0.0,,0,0,0,83,0,0,0,237,0,142,0,0,83,0
Jadon Thompson,123583,WR,LOUISVILLE,10,43.2,0,210,61.3,,65.6,0,0,0,0.0,0.0,,0,0,0,83,0,0,0,192,0,109,0,0,83,0
Kenny Brewer III,109857,WR,C MICHIGAN,12,58.0,0,134,52.8,,55.5,0,0,0,0.0,0.0,,1,0,0,83,0,0,0,143,0,60,0,0,83,21
Damien Martinez,162437,HB,OREGON ST,12,17.0,0,265,83.1,21.0,54.1,1,4,42,17.6,18.9,91.7,0,6,1,83,0,0,0,488,47,249,0,0,36,1
JoJo Earle,146588,WR,TCU,12,37.2,0,305,63.4,61.1,49.5,0,0,1,0.7,0.7,100.0,0,0,0,83,0,0,0,223,1,138,0,0,82,3
Jayson Littlejohn,156210,TE,USF,10,53.2,0,327,53.3,37.0,50.0,0,2,12,15.4,14.1,91.7,1,2,0,83,0,0,0,156,12,85,0,0,71,51
Ty Son Lawton,78578,HB,JAMES MAD,12,20.8,0,197,72.0,63.7,51.2,0,1,43,18.9,18.7,98.8,1,1,0,83,0,0,0,400,44,235,0,0,39,1
CJ Beasley,122317,HB,COAST CAR,11,33.3,0,141,66.8,42.8,48.7,0,3,35,28.2,28.8,92.9,0,4,1,82,0,0,0,246,38,132,0,0,44,0
Josh Sterzer,128399,TE,UTAH ST,4,69.5,1,329,55.9,50.5,67.1,0,1,17,34.7,35.7,97.1,1,1,0,82,0,0,0,118,20,56,0,0,62,87
Anwar Lewis,163961,HB,JVILLE ST,8,31.4,0,196,70.3,71.0,54.1,0,0,23,21.3,21.6,100.0,1,0,0,82,0,0,0,261,24,111,0,0,58,1
Diego Barajas,173257,T,TEMPLE,2,100.0,0,306,26.7,0.0,39.0,2,1,48,100.0,100.0,94.8,1,4,1,82,0,35,47,82,52,52,0,0,30,0
Malcolm Epps,77951,TE,PITTSBURGH,11,55.4,0,268,59.7,57.0,44.8,0,0,4,6.1,5.7,100.0,0,0,0,82,0,0,0,148,4,70,0,0,78,90
Braylin Presley,157793,WR,TULSA,12,42.7,0,320,48.1,,55.6,0,0,0,0.0,0.0,,0,0,0,82,0,0,0,192,0,105,0,0,82,0
Mario Anderson,169699,HB,S CAROLINA,11,18.8,0,289,72.9,27.5,50.7,0,7,56,21.9,22.2,93.7,1,7,0,82,0,0,0,436,59,266,0,0,23,0
Jake Retzlaff,70874,QB,BYU,4,30.8,0,128,48.3,,60.0,0,0,0,0.0,0.0,,2,0,0,82,0,0,0,266,0,154,0,0,82,0
DJ Chester,172473,C,LSU,4,100.0,0,211,57.4,75.6,58.0,1,0,25,100.0,100.0,98.0,1,1,0,81,81,0,0,81,27,27,0,0,54,0
AJ Padgett,163006,QB,RICE,4,36.0,0,275,53.8,,60.0,0,0,0,0.0,0.0,,2,0,0,81,0,0,0,225,0,129,0,0,81,0
Quali Conley,141259,HB,S JOSE ST,12,21.1,0,285,85.1,72.9,50.3,0,1,49,23.0,21.9,99.0,0,1,0,81,0,0,0,383,49,224,0,0,32,0
Myles Bailey,145722,HB,C MICHIGAN,10,27.1,1,134,74.7,89.2,60.4,0,0,31,22.5,22.8,100.0,1,0,0,81,0,0,0,299,34,149,0,0,47,3
Jake Steele,157843,G,S JOSE ST,5,100.0,0,285,69.6,69.9,70.0,0,3,50,100.0,100.0,97.0,0,3,0,81,0,48,0,81,51,51,33,0,30,0
Brian Hightower,78015,WR,CAL,11,42.2,0,130,61.8,,55.9,0,0,0,0.0,0.0,,1,0,0,81,0,0,0,192,0,111,0,0,81,0
Devin Price,124339,WR,FAU,11,42.4,0,165,65.3,,50.7,0,0,0,0.0,0.0,,0,0,0,81,0,0,0,191,0,110,0,0,81,2
Kahlil Brantley,143935,TE,FAU,10,48.5,0,165,43.1,32.2,46.2,2,0,15,15.5,16.5,93.3,3,2,0,81,0,0,0,167,17,103,0,0,64,109
Trey Benson,131705,HB,FLORIDA ST,12,21.3,0,167,84.2,84.6,57.1,0,1,40,21.2,21.7,98.7,0,1,0,81,0,0,0,380,44,203,0,0,37,0
Alani Noa,176640,G,USC,4,100.0,0,326,48.4,9.3,61.0,1,3,52,100.0,100.0,94.2,0,5,1,81,0,64,0,81,57,57,17,0,24,0
Treshaun Ward,99619,HB,KANSAS ST,11,24.4,0,199,77.6,30.4,65.1,0,3,19,13.7,13.1,92.1,2,3,0,81,0,0,0,332,19,145,0,0,62,0
Jay Rudolph,128313,TE,S DIEGO ST,4,67.2,1,284,56.7,37.3,60.3,0,0,8,17.8,17.0,100.0,1,0,0,80,0,0,0,119,8,47,0,0,72,98
EJ Horton,121734,WR,W VIRGINIA,10,50.0,0,343,64.9,,60.8,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,160,0,78,0,0,80,0
Kevens Clercius,98107,WR,UCONN,10,47.3,0,146,58.0,62.1,88.8,0,0,1,1.2,1.1,100.0,0,0,0,80,0,0,0,169,1,90,0,0,79,0
Doug Emilien,129648,WR,KANSAS,12,62.5,0,198,65.5,,63.0,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,128,0,48,0,0,80,1
Jaden Rashada,171886,QB,ARIZONA ST,3,43.5,0,110,47.2,,60.6,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,184,0,100,0,0,80,0
Dawson Pendergrass,174637,HB,BAYLOR,11,24.8,0,118,71.7,53.6,50.7,0,2,48,23.5,24.2,97.9,1,2,0,80,0,0,0,322,51,211,0,0,29,0
Cortez Braham,157366,WR,W VIRGINIA,4,53.0,0,343,50.4,,77.4,0,0,0,0.0,0.0,,1,0,0,80,0,0,0,151,0,70,0,0,80,0
Jayden Gibson,158073,WR,OKLAHOMA,12,42.6,0,261,82.5,,56.4,0,0,0,0.0,0.0,,1,0,0,80,0,0,0,188,0,108,0,0,80,0
Demetrius Hunter,156167,C,HOUSTON,3,100.0,0,182,49.7,70.6,46.6,0,1,42,100.0,100.0,98.8,1,1,0,80,80,0,0,80,45,45,0,0,35,0
Shea Whiting,101336,WR,BOISE ST,9,70.2,0,120,60.6,,84.6,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,114,0,34,0,0,80,6
Aidan Bitter,122507,WR,IOWA STATE,9,50.0,0,193,53.6,,52.6,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,160,0,80,0,0,80,2
Jay Rockwell,160288,WR,SM HOUSTON,12,40.0,0,281,55.9,,65.7,0,0,0,0.0,0.0,,1,0,0,80,0,0,0,200,0,120,0,0,80,2
Tony Mathis Jr.,99481,HB,HOUSTON,10,37.4,1,182,62.3,39.5,42.1,2,1,38,30.2,29.5,96.1,4,3,0,80,0,0,0,214,39,132,0,0,41,0
Kendrick Raphael,170378,HB,NC STATE,10,32.6,0,248,64.8,24.6,60.4,0,4,43,30.5,29.9,93.0,0,5,1,79,0,0,0,242,44,147,0,0,35,3
Alex Adams,124085,WR,AKRON,7,28.5,0,102,59.0,,51.0,0,0,0,0.0,0.0,,1,0,0,79,0,0,0,277,0,198,0,0,79,2
Courtney Reese,101297,HB,UNLV,12,41.1,0,325,62.7,83.1,46.0,0,0,14,20.9,23.2,100.0,0,0,0,79,0,0,0,192,16,69,0,0,63,3
Jalen Johnson,158057,WR,N ILLINOIS,9,32.2,1,254,51.3,,64.0,0,0,0,0.0,0.0,,1,0,0,79,0,0,0,245,0,166,0,0,79,0
Rico Walker,170209,TE,MARYLAND,8,57.2,0,215,46.4,77.3,48.4,0,0,10,15.2,15.7,100.0,1,0,0,79,0,0,0,138,11,70,0,0,68,100
Keshawn Wicks,97625,HB,DOMINION,10,27.4,0,263,79.4,22.7,63.6,1,2,46,32.4,34.4,92.4,0,5,2,79,0,0,0,288,52,151,0,0,27,0
Jaylen Wright,146934,HB,TENNESSEE,12,24.3,0,307,91.0,72.6,52.9,1,2,57,34.8,34.9,97.4,0,3,0,79,0,0,0,325,58,166,0,0,21,0
Andison Coby,146930,WR,INDIANA,11,48.8,0,190,55.3,,54.0,0,0,0,0.0,0.0,,1,0,0,79,0,0,0,162,0,83,0,0,79,0
Lawson Luckie,173544,TE,GEORGIA,7,83.2,0,173,56.2,30.4,67.9,0,1,3,15.8,15.8,83.3,0,1,0,79,0,0,0,95,3,19,0,0,76,69
Albert Reese IV,146848,T,MISS STATE,7,100.0,0,227,53.6,62.4,54.3,1,2,42,100.0,100.0,96.4,1,3,0,79,0,34,0,79,45,45,0,45,34,0
Harrison Saint Germain,157647,TE,VA TECH,12,86.8,0,337,41.1,16.4,48.7,0,2,4,26.7,25.0,75.0,1,2,0,79,0,0,1,91,4,16,0,0,75,88
Janiran Bonner,156471,TE,NEBRASKA,12,71.8,0,238,54.9,78.3,51.6,0,0,5,15.6,20.6,100.0,0,0,0,79,0,0,0,110,7,34,0,0,72,24
Carlos Davis,139131,QB,UMASS,4,37.6,0,216,62.7,,60.0,0,0,0,0.0,0.0,,0,0,0,79,0,0,0,210,0,124,0,0,79,0
MJ Morris,157404,QB,NC STATE,4,33.5,0,248,52.8,,61.1,0,0,0,0.0,0.0,,1,0,0,79,0,0,0,236,0,145,0,0,79,0
Finn Hogan,145726,WR,BOWL GREEN,9,52.3,0,122,74.6,67.8,51.2,0,0,1,1.4,1.4,100.0,0,0,0,78,0,0,0,149,1,72,0,0,77,39
Braydon Bennett,122318,HB,COAST CAR,11,29.3,0,141,68.7,70.9,48.1,1,0,30,24.4,25.4,98.3,0,1,0,78,0,0,0,266,35,138,0,0,43,0
Jaylen Henderson,146054,QB,TEXAS A&M,4,38.6,0,312,64.8,,60.0,0,0,0,0.0,0.0,,0,0,0,78,0,0,0,202,0,108,0,0,78,0
Bryce Bohanon,144404,WR,TULANE,9,46.2,0,319,60.4,,64.4,0,0,0,0.0,0.0,,1,0,0,78,0,0,0,169,0,91,0,0,78,0
Vinny Anthony II,158687,WR,WISCONSIN,9,42.2,0,349,56.4,,52.3,0,0,0,0.0,0.0,,0,0,0,78,0,0,0,185,0,106,0,0,78,0
Tyler Moore,144546,TE,IOWA STATE,10,63.9,0,193,44.1,66.4,45.5,0,0,2,4.5,4.3,100.0,1,0,0,78,0,0,0,122,2,46,0,0,76,68
Michael Jackson III,146412,WR,USC,9,37.9,1,326,61.9,,55.9,0,0,0,0.0,0.0,,2,0,0,78,0,0,0,206,0,128,0,0,78,0
Jordan Knox,174055,G,NWESTERN,7,96.3,0,256,60.5,57.4,61.6,0,2,33,94.3,91.9,93.9,0,3,1,78,0,24,2,81,34,37,10,8,44,35
Jonah Coleman,158717,HB,ARIZONA,12,20.4,0,109,92.1,72.2,64.7,0,2,61,25.7,26.7,98.4,0,2,0,78,0,0,0,382,66,247,0,0,12,0
Nick Sharpe,144205,G,WAKE,2,100.0,0,339,66.3,65.0,70.7,1,1,40,100.0,100.0,97.5,1,2,0,77,0,0,0,77,43,43,77,0,34,0
Dylan Carson,173850,HB,AIR FORCE,8,52.7,0,101,83.5,28.2,59.6,0,3,15,83.3,85.7,90.0,0,3,0,77,0,0,0,146,18,21,0,0,59,0
Jaelen Gill,82535,WR,FRESNO ST,12,24.5,0,169,74.7,,71.7,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,314,0,227,0,0,77,3
Ethan Payne,145269,HB,MARSHALL,12,29.1,0,214,64.3,43.0,52.6,0,5,42,27.5,27.7,86.9,0,8,3,77,0,0,0,265,44,159,0,0,33,0
Moussa Barry,166787,WR,W KENTUCKY,11,32.8,0,346,52.8,,33.0,0,0,0,0.0,0.0,,2,0,0,77,0,0,0,235,0,158,0,0,77,0
Jordan Nubin,144983,HB,MINNESOTA,8,28.0,0,225,77.9,46.6,60.9,1,5,63,48.5,47.4,95.2,0,6,0,77,0,0,0,275,65,137,0,0,12,0
Deyunkrea Lewis,123711,TE,TROY,6,58.8,0,318,46.4,63.6,42.6,0,0,26,33.8,34.1,96.2,0,1,1,77,0,0,0,131,28,82,0,0,49,100
Jack Salopek,130662,QB,W MICHIGAN,6,47.2,0,347,67.7,,60.0,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,163,0,77,0,0,77,0
AJ Bianco,158232,QB,NEVADA,8,35.6,0,239,66.0,,60.1,0,0,0,0.0,0.0,,1,0,0,77,0,0,0,216,0,120,0,0,77,0
Henry Boyer,158199,TE,ILLINOIS,12,79.4,0,187,55.4,71.7,55.3,0,0,7,28.0,31.0,100.0,1,0,0,77,0,0,1,97,9,29,0,0,68,76
Brock Rechsteiner,150309,WR,JVILLE ST,8,68.8,0,196,52.6,,62.4,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,112,0,35,0,0,77,0
Antonio Gates Jr.,158381,WR,MICH STATE,12,43.4,0,223,57.3,,66.2,0,0,0,0.0,0.0,,0,0,0,76,0,0,0,175,0,99,0,0,76,0
Billy Lucas,109083,HB,LIBERTY,10,31.0,0,206,80.2,68.2,48.0,0,2,28,28.9,29.8,96.4,0,2,0,76,0,0,0,245,31,104,0,0,45,0
Jacob Kibodi,57427,HB,LA LAFAYET,12,20.3,0,207,76.8,41.9,57.7,0,3,38,19.4,18.8,96.1,0,3,0,76,0,0,0,374,39,207,0,0,37,0
LJ Martin,175035,HB,BYU,10,24.2,0,128,69.6,25.3,50.1,1,6,41,25.2,24.4,89.0,0,8,1,76,0,0,0,314,42,172,0,0,34,1
Jordan Waters,97754,HB,DUKE,12,22.0,0,154,76.2,55.0,55.4,0,4,48,29.6,30.2,95.8,0,4,0,76,0,0,0,345,54,179,0,0,22,0
Ja'Corey Brooks,146587,WR,ALABAMA,7,53.5,0,103,55.2,,65.1,0,0,0,0.0,0.0,,1,0,0,76,0,0,0,142,0,66,0,0,76,2
Jacques Badolato-Birdsell,146087,HB,NEVADA,9,47.8,0,239,60.3,45.0,63.5,0,4,51,54.3,57.3,90.2,0,7,3,76,0,0,0,159,59,103,0,0,17,0
Tanaka Scott,144569,WR,KANSAS,10,69.7,0,198,50.8,,64.9,0,0,0,0.0,0.0,,2,0,0,76,0,0,0,109,0,33,0,0,76,0
Jeffrey Johnson,146300,TE,CAL,9,67.3,0,130,48.6,28.5,54.9,0,1,6,16.7,14.0,91.7,2,1,0,76,0,0,0,113,6,43,0,0,70,30
Austin Terry,157198,TE,BOISE ST,8,65.5,0,120,48.7,55.1,64.0,0,0,12,24.5,23.1,100.0,0,0,0,76,0,0,1,116,12,52,0,0,64,83
Reese White,97197,HB,COAST CAR,10,33.6,0,141,63.3,27.9,57.9,1,2,28,26.4,28.1,94.6,0,3,0,76,0,0,0,226,32,114,0,0,44,0
Kenny Johnson,175419,WR,PITTSBURGH,12,33.8,0,268,61.7,,47.0,0,0,0,0.0,0.0,,0,0,0,75,0,0,0,222,0,138,0,0,75,0
Austin Bolt,128118,WR,BOISE ST,5,58.1,0,120,67.6,,69.5,0,0,0,0.0,0.0,,0,0,0,75,0,0,0,129,0,54,0,0,75,0
O'Shaan Allison,77801,HB,OHIO,12,22.4,0,259,66.1,57.2,54.3,0,0,32,21.5,24.1,100.0,0,0,0,75,0,0,0,335,38,158,0,0,37,0
Mike Hollins,98628,HB,VIRGINIA,11,29.6,1,335,67.2,68.6,60.7,1,0,47,33.6,36.0,98.9,2,1,0,75,0,0,0,253,54,150,0,0,21,0
Terrence Enos Jr.,144020,T,PITTSBURGH,4,100.0,0,268,55.0,63.0,61.9,0,1,47,100.0,100.0,98.9,2,1,0,75,0,0,0,75,48,48,0,75,27,0
Rahjai Harris,123814,HB,E CAROLINA,12,20.9,0,156,68.8,31.4,38.7,1,3,43,22.6,22.2,95.3,1,4,0,75,0,0,0,359,44,198,0,0,31,4
Xavier Johnson,101641,WR,OHIO STATE,12,35.7,1,260,69.3,74.6,68.7,0,0,1,0.9,0.9,100.0,2,0,0,75,0,0,0,210,1,113,0,0,74,20
Eli Stowers,147013,QB,NEW MEX ST,13,27.5,0,242,75.2,64.5,42.3,0,0,1,0.6,0.6,100.0,1,0,0,75,0,0,0,273,1,172,0,0,74,40
Ryan O'Keefe,101139,WR,BOSTON COL,5,36.8,0,121,68.7,,59.2,0,0,0,0.0,0.0,,0,0,0,75,0,0,0,204,0,124,0,0,75,0
Sean Shaw Jr.,78133,WR,TEXAS ST,10,39.3,0,314,56.4,,38.9,0,0,0,0.0,0.0,,0,0,0,75,0,0,1,191,0,116,0,0,75,4
Roman Hemby,144891,HB,MARYLAND,12,16.8,0,215,73.6,26.8,64.4,0,3,48,17.5,19.2,94.8,1,4,1,75,0,0,0,446,56,291,0,0,19,0
Terrell Timmons Jr.,157423,WR,NC STATE,12,34.7,0,248,57.9,,60.1,0,0,0,0.0,0.0,,1,0,0,75,0,0,0,216,0,141,0,0,75,0
Thomas Pannunzio,75953,WR,C MICHIGAN,12,41.7,0,134,61.5,65.3,53.0,0,0,1,1.1,1.0,100.0,1,0,0,75,0,0,0,180,1,103,0,0,74,10
Jaron Tibbs,174972,WR,PURDUE,8,57.7,0,273,56.4,,53.3,0,0,0,0.0,0.0,,0,0,0,75,0,0,0,130,0,55,0,0,75,0
Marlon Martinez,124102,G,LSU,5,100.0,1,211,54.7,44.9,62.8,1,0,27,100.0,100.0,98.1,2,1,0,75,26,21,0,75,29,29,28,0,46,0
Sam Barczak,102831,G,ARMY,8,100.0,1,114,54.7,84.1,54.5,0,0,26,100.0,100.0,100.0,1,0,0,75,0,71,0,75,27,27,3,0,48,0
Kanye Roberts,157543,HB,APP STATE,10,28.2,0,108,73.9,52.9,56.8,0,2,57,40.1,39.7,98.2,0,2,0,75,0,0,0,266,58,146,0,0,17,0
Kaden Feagin,174024,HB,ILLINOIS,9,28.2,0,187,72.1,67.2,49.7,0,2,50,35.7,37.3,96.0,0,3,1,75,0,0,0,266,57,153,0,0,18,0
Johnny Richardson,123760,HB,UCF,12,31.1,0,323,76.6,47.0,55.8,1,0,18,18.6,18.2,97.2,1,1,0,75,0,0,0,241,18,99,0,0,57,0
Jase McClellan,123926,HB,ALABAMA,12,18.7,0,103,79.0,26.1,50.7,2,5,38,20.0,20.7,85.5,1,9,2,75,0,0,0,401,41,198,0,0,34,0
Marcus Rogers,78898,WR,TROY,10,67.0,1,318,46.2,,58.2,0,0,0,0.0,0.0,,1,0,0,75,0,0,0,112,0,37,0,0,75,6
Tyson Mobley,122350,WR,COAST CAR,6,35.5,0,141,58.5,,62.4,0,0,0,0.0,0.0,,0,0,0,75,0,0,0,211,0,136,0,0,75,0
Gavin Garcia,156916,HB,KENT STATE,11,24.0,0,201,69.7,59.0,55.2,0,3,62,40.0,40.1,94.4,0,5,2,75,0,0,0,313,65,162,0,0,10,0
George Holani,72154,HB,BOISE ST,6,28.5,0,120,85.3,38.0,59.6,0,2,44,33.3,35.2,97.7,1,2,0,75,0,0,0,263,50,142,0,0,25,0
Jonathan Odom,124389,TE,FLORIDA,4,69.2,0,163,48.2,40.3,38.8,0,1,14,31.8,29.8,89.3,0,2,1,74,0,0,2,107,14,47,0,0,60,93
Arian Smith,124039,WR,GEORGIA,12,39.4,0,173,57.2,,66.5,0,0,0,0.0,0.0,,0,0,0,74,0,0,0,188,0,113,0,0,74,0
Johntay Cook II,131255,WR,TEXAS,12,64.3,0,311,68.2,,61.9,0,0,0,0.0,0.0,,0,0,0,74,0,0,0,115,0,41,0,0,74,0
Blake Nowell,123095,WR,TCU,10,42.8,0,305,63.4,,51.1,0,0,0,0.0,0.0,,0,0,0,74,0,0,0,173,0,99,0,0,74,0
Benjamin Brahmer,174660,TE,IOWA STATE,12,27.3,0,193,75.7,70.5,69.6,0,0,5,2.6,3.0,100.0,0,0,0,74,0,0,0,271,6,203,0,0,68,94
Logan Diggs,147475,HB,LSU,9,21.3,0,211,78.6,40.0,47.9,2,3,39,21.1,22.6,93.6,1,5,0,74,0,0,0,348,45,199,0,0,29,0
Davis Sherwood,147493,TE,NOTRE DAME,9,76.3,0,258,59.0,68.3,55.8,0,0,2,8.0,8.0,100.0,0,0,0,74,0,0,0,97,2,25,0,0,72,51
Peny Boone,129498,HB,TOLEDO,12,18.4,0,316,89.3,64.5,68.2,0,0,27,17.0,17.6,100.0,2,0,0,74,0,0,0,403,30,170,0,0,44,4
Keyshawn Blackstock,174044,T,MICH STATE,4,100.0,0,223,61.1,62.9,64.5,0,2,40,100.0,100.0,97.5,1,2,0,74,0,0,74,74,45,45,0,0,29,0
Conner Weigman,158683,QB,TEXAS A&M,4,33.5,0,312,91.8,,60.0,0,0,0,0.0,0.0,,0,0,0,74,0,0,0,221,0,144,0,0,74,0
Hunter Smith,155556,HB,LA MONROE,12,26.6,0,209,70.5,85.2,51.1,0,1,37,26.6,27.2,98.6,0,1,0,74,0,0,0,278,41,151,0,0,33,0
Delbert Mimms III,99609,HB,NC STATE,12,33.8,0,248,68.7,55.7,56.5,0,1,26,35.6,38.3,94.2,0,2,1,73,0,0,0,216,31,81,0,0,42,1
Kevorian Barnes,145514,HB,UTSA,11,19.6,0,331,74.8,67.5,64.9,0,1,31,16.7,18.4,98.4,1,1,0,73,0,0,0,373,36,196,0,0,37,0
